Streamliner,Instance,SolverSatisfiable,SavileRowTotalTime,SolverSolveTime,SolverTimeOut,SolverNodes,SavileRowMemOut,SavileRowTimeOut,BaseModelTime,Seed,RunId
7-9,d2ad59524178b068ffbd072e850ff134.param,True,21.204,27.0,0.0,204842.0,0,0,300,1716769868,
7-9,45d017aabf5d3c85131b8d3abfbfc320.param,True,22.86,13.0,0.0,17321.0,0,0,300,767868241,
7-9,7a334801cb1ca48039f175c1172123c2.param,True,62.06399999999999,11.8,0.0,73012.0,0,0,300,2029107197,
7-9,78d8710648bff9fd9df8aecca6e61e52.param,True,69.986,21.9,0.0,64483.0,0,0,300,2124404365,
7-9,43cee49b7cadc2cbfd58144b75f30ce0.param,True,28.209,13.5,0.0,12517.0,0,0,300,841611709,
7-9,cc03691d0b6ede3511d3b2ac74802d89.param,True,17.807000000000006,82.4,0.0,1404715.0,0,0,300,2029107197,
7-9,7f2badd703d8ea9192f1e293e06d9314.param,True,11.86,8.9,0.0,11599.0,0,0,300,1069948839,
7-9,82839328f1bd8467bedf8e8d09e0a66e.param,True,24.904,16.3,0.0,734.0,0,0,300,703432190,
7-9,4fc792a39ad0d431ee65a153055a70ea.param,True,17.344,9.6,0.0,41997.0,0,0,300,1069948839,
7-9,2733a730c8c194f0c0a77e8f44a8786d.param,True,26.651,24.1,0.0,22887.0,0,0,300,1498784785,
7-9,6500b0c37b2830c08986e554832d6aed.param,True,59.931,35.6,0.0,20593.0,0,0,300,2020952127,
7-9,cd02595e72a74b730637ebeca9e68438.param,True,18.742,8.0,0.0,12127.0,0,0,300,2124404365,
7-9,97b731e8cea893985dd808733653e972.param,True,52.034,24.0,0.0,43056.0,0,0,300,2020952127,
7-9,3bf4c20b93a6332ed57652841e07856f.param,True,45.19,18.4,0.0,54676.0,0,0,300,703432190,
7-9,0f9a72ce3a942f3fcbf13dc908acf42e.param,False,200.682,0.0,0.0,0.0,0,0,300,1243161153,
7-9,e648e785a7519570ab7e7063a91e2118.param,True,20.923,8.2,0.0,9012.0,0,0,300,601250847,
7-9,750e0ed9680f29dbe03678e989450341.param,True,17.429000000000002,66.7,0.0,1122422.0,0,0,300,2029107197,
7-9,6b94e30949defcb6933c012b8d000085.param,True,38.062,12.1,0.0,19168.0,0,0,300,2124404365,
7-9,bef4ccfe27745dc0917a91c6130efd9b.param,True,14.113,7.1,0.0,6441.0,0,0,300,1033336038,
7-9,cb71459fb0a78429e7c171a0a9198338.param,True,28.909,9.0,0.0,1923.0,0,0,300,369468363,
7-9,bd4b9fae93f7f45448761e26b82c99cf.param,True,17.24,5.9,0.0,13829.0,0,0,300,1033336038,
7-9,7454a1f1c8b2aff55383d3e10589db54.param,True,54.983,17.6,0.0,18812.0,0,0,300,938335154,
7-9,1fbbf384c0427d275f585d6140e13c22.param,True,96.875,30.4,0.0,92741.0,0,0,300,1862403973,
7-9,ae529c1c11c8b1972783609b3abd0a46.param,True,12.927,3.4,0.0,20576.0,0,0,300,1716769868,
7-9,248020eaf5885c6b4145d63ee843e614.param,True,20.731,11.7,0.0,18421.0,0,0,300,2020952127,
7-9,434c7776166712ac7bd6d113a9ad23a9.param,True,13.853,4.3,0.0,570.0,0,0,300,2124404365,
7-9,62e63feb46ba5695adbaa05963cdf8df.param,True,15.986,7.1,0.0,607.0,0,0,300,1328670277,
7-9,52ce473a5d0fe8991b13951ba2c7529a.param,True,66.17699999999999,135.6,0.0,2317809.0,0,0,300,369468363,
7-9,4eeaca50948902a3bcd7a0ecb5bea015.param,True,67.131,17.4,0.0,32827.0,0,0,300,1069948839,
7-9,f70e77dc502535f4e8695a2a4c424cb9.param,True,12.368,3.3,0.0,619.0,0,0,300,1641440762,
