Unnamed: 0,Instance,TotalTime,Satisfiable,Killed,conjure_RealTime,conjure_CPUTime,conjure_CPUUserTime,conjure_CPUSystemTime,conjure_CPUUsage,savilerow_RealTime,savilerow_CPUTime,savilerow_CPUUserTime,savilerow_CPUSystemTime,savilerow_CPUUsage,chuffed_RealTime,chuffed_CPUTime,chuffed_CPUUserTime,chuffed_CPUSystemTime,chuffed_CPUUsage,solver_satisfiable,solver_nodes,solver_failures,solver_restarts,solver_variables,solver_intVars,solver_boolVariables,solver_propagators,solver_propagations,solver_peakDepth,solver_nogoods,solver_backjumps,solver_peakMem,solver_time,solver_initTime,solver_solveTime,solver_objective,solver_baseMem,solver_trailMem,solver_randomSeed
676,faab319c4c5534e4478a9c2e6101c504.param,127.688536,True,False,0.440036,0.369639,0.349256,0.020383,84.002,20.4465,32.6654,31.3907,1.2747,159.761,106.802,106.184,106.046,0.138274,99.4216,True,1005335.0,87319.0,241.0,175718.0,20349.0,155367.0,4323.0,62600331.0,1590.0,87319.0,796450.0,0.0,106.676,0.804,105.872,-1.0,0.0,0.63,569459731.0
677,2e5cd4ffdbc9f998a3ff49fdb36c26e7.param,22.893407,True,False,0.573997,0.503772,0.424362,0.07941,87.7656,13.8912,28.4872,27.4382,1.04891,205.073,8.42821,8.37899,8.32827,0.05072,99.4161,True,151300.0,10152.0,35.0,148971.0,17556.0,131413.0,6515.0,9210668.0,846.0,10152.0,126557.0,0.0,8.335,0.571,7.764,-1.0,0.0,0.63,569459731.0
678,8f672d2a6fe35e6e5aa65138e25255bc.param,35.535172,True,False,0.453972,0.410791,0.389863,0.020928,90.4882,23.4182,36.2922,35.0803,1.21191,154.975,11.663,11.6089,11.5154,0.093529,99.5366,True,71597.0,5815.0,26.0,157068.0,18315.0,138751.0,2839.0,3894225.0,1648.0,5815.0,42054.0,0.0,11.576,0.617,10.959,-1.0,0.0,0.63,364773034.0
679,786ad9dbee0a990015241119c7cc6c88.param,184.6520929,True,False,0.0250929,0.412584,0.388274,0.02431,1644.22,104.063,116.604,114.232,2.37252,112.052,80.564,80.1029,79.9506,0.15232,99.4277,True,671322.0,11818.0,44.0,269803.0,31160.0,238641.0,3880.0,14653473.0,3377.0,11818.0,605771.0,0.0,80.4,0.862,79.538,-1.0,0.0,0.94,508299779.0
680,30179fc3844fec08aaa48dc655c60484.param,18.561527,True,False,0.457937,0.416774,0.395892,0.020882,91.0112,7.07889,17.5166,16.8788,0.637817,247.449,11.0247,10.9795,10.9219,0.05766,99.5908,True,151433.0,12031.0,46.0,89523.0,10320.0,79201.0,1284.0,4021465.0,907.0,12031.0,121269.0,0.0,10.954,0.494,10.46,-1.0,0.0,0.28,132362068.0
681,8e720ddd3a218d70571d3ad0e27ef4fc.param,190.892163,True,False,0.497063,0.420909,0.39325,0.027659,84.6792,100.377,112.356,110.301,2.0557,111.934,90.0181,89.523,89.3799,0.143043,99.45,True,648866.0,14084.0,51.0,284812.0,32683.0,252127.0,3431.0,15987070.0,2477.0,14084.0,577744.0,0.0,89.79,1.021,88.769,-1.0,0.0,0.94,393115690.0
682,7e4abc202c3c51d17e1f56601e235454.param,113.0517,True,False,0.45021,0.408382,0.3769,0.031482,90.7092,106.262,120.017,117.759,2.25812,112.945,6.33949,6.28157,6.17598,0.10559,99.0865,True,14472.0,1299.0,7.0,290943.0,33540.0,257401.0,3984.0,689726.0,1482.0,1299.0,2936.0,0.0,6.165,0.967,5.198,-1.0,0.0,0.94,19371032.0
683,0b71b37fc6a7b0cab966598bfbb49530.param,344.3237381,True,False,0.0390381,0.391176,0.36725,0.023926,1002.04,99.3877,113.484,111.198,2.28683,114.183,244.897,243.456,243.232,0.224031,99.4117,True,1337077.0,62035.0,167.0,300953.0,34450.0,266501.0,3354.0,57826717.0,3491.0,62035.0,1118142.0,0.0,244.606,1.142,243.464,-1.0,0.0,0.94,19371032.0
684,7e6df214a27dcb59a6eba57cce3e78d0.param,222.316169,True,False,0.430169,0.380237,0.352655,0.027582,88.3924,107.999,124.314,121.904,2.41009,115.107,113.887,113.255,113.109,0.146315,99.4453,True,909147.0,22806.0,67.0,269803.0,31160.0,238641.0,3880.0,24067357.0,3050.0,22806.0,804827.0,0.0,113.661,0.91,112.751,-1.0,0.0,0.94,1474081920.0
685,e92fa301fbbce95bc989fc0269de467f.param,203.645095,True,False,0.515395,0.45314,0.370091,0.083049,87.9209,54.6607,68.309,66.8027,1.50633,124.969,148.469,147.613,147.336,0.277186,99.4236,True,1001829.0,30485.0,95.0,182538.0,21285.0,161251.0,3289.0,30350298.0,1916.0,30485.0,883427.0,0.0,148.309,0.817,147.492,-1.0,0.0,0.63,1457301386.0
686,b5817b1257f0ed3cf4fe5e23085ba8c8.param,90.4201321,True,False,0.0220321,0.367245,0.351284,0.015961,1666.87,63.1797,76.2434,74.4902,1.75316,120.677,27.2184,27.0779,26.85,0.22791,99.4838,True,245536.0,4828.0,22.0,230511.0,26676.0,203833.0,3496.0,6374429.0,1927.0,4828.0,216792.0,0.0,27.101,0.893,26.208,-1.0,0.0,0.94,508299779.0
687,ff7abf905844e0758a30d0596dfc0ebf.param,50.02435,True,False,0.49745,0.444341,0.383476,0.060865,89.3238,19.1102,31.9763,30.8144,1.16184,167.326,30.4167,30.2219,30.1423,0.079529,99.3594,True,271815.0,13431.0,47.0,151653.0,17550.0,134101.0,2326.0,8302293.0,1391.0,13431.0,227279.0,0.0,30.31,0.49,29.82,-1.0,0.0,0.63,1618562023.0
688,5fa3e9acb5e83e3bd008d9b5a6df45b1.param,89.860364,True,False,0.414064,0.389292,0.360793,0.028499,94.0174,62.9373,77.264,75.7023,1.56163,122.763,26.509,26.3782,26.2568,0.121446,99.5067,True,95901.0,10333.0,37.0,279078.0,32319.0,246757.0,6793.0,13078654.0,1903.0,10333.0,49596.0,0.0,26.361,1.324,25.037,-1.0,0.0,0.94,1909228284.0
689,c7d797e290e865ed48d4bb47ab02de87.param,21.340975,True,False,0.524055,0.454105,0.347436,0.106669,86.6522,8.06022,18.4004,17.6282,0.772157,228.286,12.7567,12.6737,12.6081,0.065552,99.3488,True,199253.0,14823.0,55.0,80658.0,9405.0,71251.0,1489.0,4386418.0,833.0,14823.0,160934.0,0.0,12.694,0.454,12.24,-1.0,0.0,0.28,1646195835.0
690,63ab0bb6cdf723630eb5cc733a9ea8ea.param,109.065169,True,False,0.555069,0.507672,0.43268,0.074992,91.4611,49.3677,64.1418,62.6679,1.4739,129.927,59.1424,58.8025,58.6692,0.1333,99.4252,True,403433.0,17709.0,62.0,213489.0,24570.0,188917.0,2818.0,17209824.0,2123.0,17709.0,330780.0,0.0,59.022,1.207,57.815,-1.0,0.0,0.63,24629714.0
691,a1c7734730ba4a2151247f9a7a3282e3.param,24.26239,True,False,1.36423,1.27912,1.20741,0.071714,93.7619,9.15776,21.053,20.3061,0.74691,229.892,13.7404,13.6662,13.6184,0.047751,99.4595,True,177838.0,12037.0,46.0,76596.0,9075.0,67519.0,1863.0,4539879.0,830.0,12037.0,142282.0,0.0,13.683,0.237,13.446,-1.0,0.0,0.28,716030871.0
692,3d431562692fd63040a23fec40feadf8.param,25.452721,True,False,0.454281,0.415854,0.349331,0.066523,91.5412,6.43594,18.5325,17.9166,0.615883,287.953,18.5625,18.4643,18.3827,0.081627,99.4708,True,323050.0,53952.0,142.0,74976.0,8721.0,66253.0,2101.0,14944722.0,757.0,53952.0,231210.0,0.0,18.499,0.238,18.261,-1.0,0.0,0.28,508299779.0
693,ebf42f061cb5e2a02868020cf2bf227a.param,42.499281,True,False,0.397081,0.379868,0.361421,0.018447,95.6651,19.6474,31.8756,30.701,1.17461,162.239,22.4548,22.318,22.2424,0.075653,99.3907,True,220475.0,10939.0,39.0,139667.0,16240.0,123425.0,2388.0,5974894.0,1503.0,10939.0,184408.0,0.0,22.337,0.442,21.895,-1.0,0.0,0.42,750180309.0
694,624f566f2be2bc6a0368fa66602ab936.param,47.168221,True,False,0.139921,0.444473,0.361854,0.082619,317.66,25.6687,38.279,36.9363,1.34273,149.127,21.3596,21.243,21.1624,0.080665,99.4541,True,285229.0,5793.0,25.0,173539.0,20128.0,153409.0,2792.0,5576260.0,2321.0,5793.0,256465.0,0.0,21.266,0.806,20.46,-1.0,0.0,0.63,364773034.0
695,14001f002a3b3299ab92019b7ab1a4b3.param,85.707643,True,False,0.445743,0.421688,0.362852,0.058836,94.6034,54.5702,66.8268,65.2904,1.53647,122.46,30.6917,30.5271,30.4125,0.114588,99.4637,True,62192.0,12094.0,46.0,245643.0,28152.0,217489.0,2860.0,9084608.0,1252.0,12094.0,13349.0,0.0,30.511,0.788,29.723,-1.0,0.0,0.94,750180309.0
696,5ae17109508f50ff08aa6b6945582167.param,105.913509,True,False,0.524799,0.462389,0.394722,0.067667,88.1078,7.48061,19.6604,18.9693,0.691181,262.819,97.9081,97.3608,97.2044,0.156369,99.441,True,1145450.0,201662.0,495.0,84428.0,9945.0,74481.0,2961.0,83588424.0,1136.0,201662.0,791647.0,0.0,97.839,0.257,97.582,-1.0,0.0,0.28,1457301386.0
697,54cdfdf74a27116a21dc6f245dd336bd.param,48.633257,True,False,0.564057,0.508312,0.418412,0.0899,90.1171,20.6215,32.327,31.0645,1.26252,156.764,27.4477,27.2614,27.1599,0.101489,99.3212,True,246339.0,15633.0,59.0,148578.0,17325.0,131251.0,2689.0,10103248.0,1633.0,15633.0,186925.0,0.0,27.331,0.814,26.517,-1.0,0.0,0.63,19371032.0
698,7b59474dbdc3adf9ca24c9d1cc208a5c.param,148.982991,True,False,0.442691,0.376772,0.359991,0.016781,85.1095,33.4903,52.3638,50.7962,1.56759,156.355,115.05,114.354,113.756,0.598292,99.3945,True,890588.0,84999.0,233.0,351828.0,40500.0,311326.0,10561.0,98513554.0,1917.0,84999.0,623955.0,0.0,114.777,1.638,113.139,-1.0,0.0,1.41,19371032.0
699,dd99230f175b0500621ec2be23862608.param,235.419089,True,False,0.404289,0.369854,0.350946,0.018908,91.4826,51.6248,65.6102,64.0429,1.56731,127.09,183.39,182.34,182.032,0.308513,99.4279,True,1527237.0,63143.0,173.0,205278.0,23625.0,181651.0,2713.0,39812154.0,2426.0,63143.0,1314653.0,0.0,183.193,0.783,182.41,-1.0,0.0,0.63,1909228284.0
700,7ce70fe9df12a9b3a13bb0c68acb56b8.param,66.05475799999999,True,False,0.449858,0.378063,0.353808,0.024255,84.0405,55.7994,68.4137,66.8886,1.52513,122.607,9.8055,9.74067,9.656,0.084676,99.3388,True,31928.0,2594.0,14.0,221700.0,25515.0,196183.0,2923.0,2022479.0,1389.0,2594.0,16003.0,0.0,9.615,0.713,8.902,-1.0,0.0,0.94,19371032.0
701,0c7f8c6ac3261a22ebd00e88267bde81.param,20.016808,True,False,0.474038,0.439507,0.382395,0.057112,92.7156,12.6197,22.4495,21.4158,1.03367,177.893,6.92307,6.89205,6.8164,0.075654,99.552,True,28155.0,6012.0,27.0,114618.0,13365.0,101251.0,2089.0,3672044.0,756.0,6012.0,7958.0,0.0,6.868,0.434,6.434,-1.0,0.0,0.42,750180309.0
702,fb08f6112c8f79a40bd73b7fdbd1287f.param,196.7033,True,False,0.4195,0.37656,0.356443,0.020117,89.764,25.0438,36.9398,35.5949,1.34496,147.501,171.24,170.334,170.159,0.175219,99.471,True,1307708.0,61219.0,163.0,186503.0,21500.0,165001.0,2584.0,42351526.0,1840.0,61219.0,1127609.0,0.0,171.113,0.653,170.46,-1.0,0.0,0.63,716030871.0
703,74436a971ceaf1233932b8b17592c8bd.param,115.111903,True,False,0.455903,0.409084,0.384156,0.024928,89.7305,79.8791,94.1415,92.2978,1.84373,117.855,34.7769,34.5457,34.1088,0.436852,99.3351,True,303724.0,6247.0,28.0,313956.0,36225.0,277729.0,6961.0,8605620.0,1831.0,6247.0,268788.0,0.0,34.601,1.349,33.252,-1.0,0.0,1.41,508299779.0
704,60bd102a5d7a98a9760838b1763288bc.param,48.744582,True,False,0.484762,0.419138,0.357507,0.061631,86.4626,40.3878,52.2048,50.8111,1.39362,129.259,7.87202,7.8219,7.75021,0.071686,99.3633,True,55749.0,5014.0,22.0,193963.0,22360.0,171601.0,2684.0,2299847.0,1119.0,5014.0,31869.0,0.0,7.752,0.632,7.12,-1.0,0.0,0.63,81348047.0
705,ca98cb0db7c9d998234ab41360b76ce7.param,24.626646,True,False,0.782246,0.700129,0.661417,0.038712,89.5024,12.9335,26.6827,25.6486,1.03412,206.307,10.9109,10.8749,10.8202,0.054718,99.6696,True,36969.0,8032.0,31.0,115587.0,13440.0,102145.0,1988.0,4096756.0,816.0,8032.0,11122.0,0.0,10.841,0.412,10.429,-1.0,0.0,0.42,716030871.0
706,8e514df79b56954f57950a54752c0ba1.param,13.812718,True,False,0.565218,0.492321,0.420117,0.072204,87.1028,7.28238,19.1801,18.5059,0.674198,263.376,5.96512,5.91023,5.87341,0.036814,99.0798,True,112737.0,5202.0,23.0,68703.0,8100.0,60601.0,1552.0,1929414.0,751.0,5202.0,96666.0,0.0,5.9,0.228,5.672,-1.0,0.0,0.28,393115690.0
707,94ede0f0c603005ddfbe629bc698bb66.param,22.282747,True,False,0.508457,0.415438,0.35396,0.061478,81.7056,12.0095,22.4462,21.4718,0.974359,186.903,9.76479,9.72101,9.67521,0.045793,99.5516,True,156544.0,4522.0,19.0,102755.0,12064.0,90689.0,2136.0,3780106.0,966.0,4522.0,141725.0,0.0,9.708,0.315,9.393,-1.0,0.0,0.42,364773034.0
708,7da69ba43b1c489a82dc57a0351c7cc8.param,177.916196,True,False,0.443496,0.417676,0.351852,0.065824,94.1781,54.7357,67.6116,66.1284,1.48321,123.524,122.737,122.099,121.967,0.132365,99.4806,True,1078312.0,28400.0,91.0,186783.0,21780.0,165001.0,3364.0,27167758.0,2672.0,28400.0,961072.0,0.0,122.626,0.599,122.027,-1.0,0.0,0.63,1909228284.0
709,a56109940d39c10c6a6b918a0fbcf9eb.param,11.64153,True,False,0.56909,0.494731,0.414576,0.080155,86.9337,4.51283,12.4752,11.9741,0.501113,276.438,6.55961,6.54864,6.51184,0.036793,99.8328,True,99527.0,34141.0,107.0,39136.0,4680.0,34454.0,1760.0,11317816.0,452.0,34141.0,45914.0,0.0,6.539,0.123,6.416,-1.0,0.0,0.19,364773034.0
710,5ad2f42760045898e97a22d275eb89ce.param,116.647146,True,False,0.580546,0.492866,0.435141,0.057725,84.897,17.6828,30.2014,28.9439,1.25757,170.796,98.3838,97.8656,97.7113,0.154296,99.4733,True,572484.0,62255.0,167.0,131598.0,15345.0,116251.0,2389.0,35092809.0,1410.0,62255.0,407270.0,0.0,98.302,0.42,97.882,-1.0,0.0,0.42,750180309.0
711,a6d50e09a6d12fda4c7170e229420262.param,165.81208299999997,True,False,0.631983,0.516979,0.422898,0.094081,81.8027,21.3191,35.0622,33.7638,1.29842,164.464,143.861,143.106,142.898,0.20805,99.4756,True,1253034.0,78802.0,215.0,163884.0,19305.0,144577.0,5665.0,77810241.0,1621.0,78802.0,1053188.0,0.0,143.719,0.601,143.118,-1.0,0.0,0.63,508299779.0
712,c5a2dd2df5ba5ad85c1f213f9bec16e3.param,208.694492,True,False,0.534492,0.465554,0.411159,0.054395,87.1022,159.301,173.954,171.267,2.68738,109.199,48.859,48.614,48.4397,0.174269,99.4985,True,77750.0,9986.0,34.0,387689.0,44330.0,343357.0,4138.0,9455531.0,2957.0,9986.0,24537.0,0.0,48.58,1.675,46.905,-1.0,0.0,1.41,1474081920.0
713,127b318fc083e31a025667a78f5fcbd5.param,28.717875,True,False,0.518875,0.454521,0.391108,0.063413,87.5974,10.5602,23.8605,23.1066,0.753838,225.947,17.6388,17.5653,17.4848,0.08054,99.5833,True,80741.0,36421.0,115.0,104423.0,12474.0,91947.0,5651.0,30484386.0,824.0,36421.0,10380.0,0.0,17.59,0.331,17.259,-1.0,0.0,0.42,569459731.0
714,a481d3457e1065ecbb885b11978e7d3f.param,233.148348,True,False,0.572348,0.503712,0.438692,0.06502,88.008,67.453,79.9958,78.2357,1.76007,118.595,165.123,164.198,163.992,0.205374,99.4396,True,1187331.0,33286.0,103.0,230511.0,26676.0,203833.0,3496.0,34014215.0,2311.0,33286.0,1048622.0,0.0,164.962,0.863,164.099,-1.0,0.0,0.94,508299779.0
715,6bc97675132c80f64a8405cf0e5d7c0d.param,77.090473,True,False,0.519773,0.480747,0.392704,0.088043,92.4917,50.9596,65.339,63.858,1.48094,128.217,25.6111,25.5127,25.4371,0.075531,99.6157,True,288639.0,4169.0,17.0,201423.0,23220.0,178201.0,2784.0,6696804.0,1680.0,4169.0,270282.0,0.0,25.502,0.675,24.827,-1.0,0.0,0.63,569459731.0
716,b538c41926a7d1b610a86192ff19b90f.param,13.01871,True,False,0.68645,0.579058,0.501583,0.077475,84.3554,5.59296,15.3483,14.7785,0.569755,274.421,6.7393,6.65747,6.62658,0.030889,98.7858,True,129229.0,15607.0,59.0,61012.0,7163.0,53847.0,1291.0,3853681.0,796.0,15607.0,90219.0,0.0,6.661,0.179,6.482,-1.0,0.0,0.19,1646195835.0
717,e9fde3d3186ea9fd40b80edd6497f8d0.param,169.59895600000002,True,False,0.516356,0.45715,0.378245,0.078905,88.5339,123.394,136.699,134.402,2.29717,110.782,45.6886,45.4429,45.2421,0.200756,99.4622,True,499384.0,5251.0,23.0,312021.0,35910.0,276109.0,4078.0,7316115.0,2142.0,5251.0,464483.0,0.0,45.493,1.871,43.622,-1.0,0.0,0.94,1474081920.0
718,767244302609cd2fbcc99682b94b67b0.param,109.036274,True,False,0.411474,0.372373,0.346903,0.02547,90.4973,49.627,65.4754,64.022,1.45343,131.935,58.9978,58.6622,58.5408,0.121412,99.4311,True,523790.0,12155.0,46.0,189808.0,22015.0,167791.0,3047.0,12227348.0,1853.0,12155.0,473160.0,0.0,58.814,0.789,58.025,-1.0,0.0,0.63,750180309.0
719,badd1d571d9397d376fc70d19e64541f.param,25.573146,True,False,0.484746,0.423182,0.357432,0.06575,87.2997,16.0175,34.3007,33.1429,1.15782,214.145,9.0709,8.96489,8.89519,0.069694,98.8312,True,74061.0,22552.0,65.0,164466.0,20250.0,144214.0,18889.0,28305427.0,1213.0,22552.0,27700.0,0.0,8.981,0.578,8.403,-1.0,0.0,0.94,1909228284.0
720,016a3389c0893e647663cb3647968f82.param,35.1804111,True,False,0.0241111,0.378169,0.362401,0.015768,1568.45,19.9493,33.0863,31.9611,1.12521,165.852,15.207,15.0678,14.9364,0.131377,99.0844,True,125498.0,8015.0,31.0,141648.0,16359.0,125287.0,2075.0,4797427.0,1178.0,8015.0,99115.0,0.0,15.121,0.585,14.536,-1.0,0.0,0.42,19371032.0
721,ef706b1661fd0a7bcebb7c545ef585cb.param,18.429951,True,False,0.473931,0.424799,0.352801,0.071998,89.6331,10.0581,21.4173,20.6191,0.798164,212.936,7.89792,7.86007,7.8014,0.058667,99.5208,True,47094.0,10413.0,38.0,96323.0,11200.0,85121.0,1668.0,3820751.0,954.0,10413.0,17863.0,0.0,7.84,0.408,7.432,-1.0,0.0,0.42,716030871.0
722,d1befe2e208915147d1c27fc64afeaa1.param,13.132403,True,False,0.729633,0.698076,0.671329,0.026747,95.6749,5.1128,15.9292,15.4197,0.509541,311.556,7.28997,7.26243,7.23156,0.030865,99.6222,True,53143.0,22673.0,66.0,40536.0,5040.0,35494.0,2776.0,11731127.0,461.0,22673.0,14119.0,0.0,7.264,0.123,7.141,-1.0,0.0,0.19,569459731.0
723,12ab6cf5a7f66966f918b483a8f93798.param,59.041844000000005,True,False,0.392614,0.35742,0.342736,0.014684,91.036,49.9697,61.7495,60.3406,1.40898,123.574,8.67953,8.92192,8.80954,0.112376,102.793,True,88308.0,2354.0,13.0,215955.0,24816.0,191137.0,2732.0,1759971.0,2516.0,2354.0,74003.0,0.0,8.809,1.133,7.676,-1.0,0.0,0.63,19371032.0
724,7116a822ae60357fab3ae5f3e9dc9b8d.param,24.146205,True,False,0.509205,0.411441,0.351605,0.059836,80.8007,10.0738,22.0645,21.339,0.72553,219.029,13.5632,13.4976,13.4241,0.073506,99.5164,True,178623.0,14957.0,55.0,91507.0,10640.0,80865.0,1588.0,4996122.0,1165.0,14957.0,138144.0,0.0,13.502,0.521,12.981,-1.0,0.0,0.28,132362068.0
725,11372891917f84f6ff419ac863e184a6.param,61.426073,True,False,0.410283,0.360467,0.343123,0.017344,87.8581,5.78589,15.0323,14.4451,0.587167,259.809,55.2299,54.8936,54.7845,0.109136,99.3912,True,538539.0,126053.0,295.0,57310.0,6960.0,50348.0,3074.0,66583736.0,963.0,126053.0,331217.0,0.0,55.176,0.178,54.998,-1.0,0.0,0.28,569459731.0
726,4d86175d050441c1ae76375185c6b510.param,51.920491,True,False,0.578791,0.46044,0.392056,0.068384,79.552,19.1762,33.0057,31.8813,1.12439,172.118,32.1655,31.9143,31.8416,0.072685,99.2191,True,283250.0,14857.0,55.0,130035.0,15120.0,114913.0,2228.0,8352336.0,1611.0,14857.0,232703.0,0.0,32.041,0.4,31.641,-1.0,0.0,0.42,716030871.0
727,2bc5d4d2f4a45e0bfd0a9b420944f3ab.param,28.995081,True,False,0.418981,0.373879,0.349391,0.024488,89.2353,13.566,25.367,24.3298,1.03712,186.989,15.0101,14.8994,14.7703,0.129058,99.2626,True,167846.0,12017.0,46.0,111303.0,13020.0,98281.0,2160.0,5237225.0,1275.0,12017.0,125405.0,0.0,14.949,0.44,14.509,-1.0,0.0,0.42,716030871.0
728,e282606e3f8351df5e66c28e3c1d77e9.param,268.74048300000004,True,False,0.491783,0.413483,0.359463,0.05402,84.0784,71.4787,84.3126,82.6104,1.70223,117.955,196.77,195.706,195.551,0.15417,99.4591,True,1336050.0,32208.0,98.0,246183.0,28380.0,217801.0,3384.0,43223594.0,2918.0,32208.0,1212850.0,0.0,196.641,0.808,195.833,-1.0,0.0,0.94,1474081920.0
729,1594dfdc9ad30b5f43122ca676a9e406.param,69.24454399999999,True,False,0.443344,0.406209,0.383332,0.022877,91.6239,23.4573,35.4908,34.2364,1.25433,151.299,45.3439,45.0064,44.9099,0.0965,99.2556,True,355257.0,15722.0,59.0,208353.0,23850.0,184501.0,2354.0,12108931.0,1885.0,15722.0,297759.0,0.0,45.162,0.647,44.515,-1.0,0.0,0.63,1909228284.0
730,c730dc6e3b5f904cd054102810a938cf.param,20.542018,True,False,0.458378,0.408754,0.39489,0.013864,89.174,6.41944,17.0348,16.3882,0.646554,265.362,13.6642,13.5745,13.5239,0.050681,99.3438,True,215286.0,22834.0,67.0,78861.0,9126.0,69733.0,1246.0,4542556.0,838.0,22834.0,166366.0,0.0,13.621,0.298,13.323,-1.0,0.0,0.28,1646195835.0
731,af07807dae420454cc34fac2e5b2322e.param,26.527394,False,False,0.454573,0.413492,0.359388,0.054104,90.9627,0.705021,1.86455,1.66534,0.199212,264.467,25.3678,25.245,25.2035,0.041547,99.5159,False,265099.0,246736.0,511.0,591.0,84.0,505.0,72.0,5119556.0,19.0,246736.0,13779.0,0.0,25.343,0.003,25.34,-1.0,0.0,0.0,508299779.0
732,f1055f030a3263ecafe5feb4fa90013c.param,40.621120000000005,True,False,0.50775,0.447372,0.359492,0.08788,88.1087,6.56407,17.8459,17.1829,0.663019,271.872,33.5493,33.3534,33.2519,0.101478,99.4162,True,396354.0,74280.0,196.0,69236.0,8280.0,60954.0,3060.0,35852572.0,777.0,74280.0,256855.0,0.0,33.484,0.351,33.133,-1.0,0.0,0.28,1646195835.0
733,2b2e17d7c8c21c914f72a97884b5ad28.param,102.950452,True,False,0.469052,0.400571,0.346991,0.05358,85.4001,53.7844,65.333,63.8594,1.47356,121.472,48.697,48.4384,48.3331,0.105271,99.469,True,329261.0,7245.0,30.0,195231.0,22644.0,172585.0,3132.0,9046248.0,1674.0,7245.0,292992.0,0.0,48.546,0.664,47.882,-1.0,0.0,0.63,364773034.0
734,7ed5f111b83281ace7269ec111d5c2e7.param,23.988722000000003,True,False,0.465922,0.399859,0.347811,0.052048,85.821,12.2481,24.2748,23.2448,1.03004,198.193,11.2747,11.213,11.1573,0.055711,99.4528,True,116562.0,6002.0,27.0,121413.0,14022.0,107389.0,1790.0,3864231.0,1014.0,6002.0,95164.0,0.0,11.208,0.399,10.809,-1.0,0.0,0.42,19371032.0
735,80a2f24ab0721a30c35a8162ed3ba0e7.param,41.580289,True,False,0.525249,0.482596,0.40036,0.082236,91.8794,7.35374,18.544,17.891,0.653055,252.171,33.7013,33.5343,33.4655,0.068724,99.5044,True,273867.0,74134.0,195.0,64122.0,7722.0,56398.0,3106.0,45419022.0,759.0,74134.0,143174.0,0.0,33.636,0.193,33.443,-1.0,0.0,0.28,569459731.0
736,6c40f8563da8a0e7d27d66369ca9946e.param,121.0265,True,False,0.4241,0.368162,0.347231,0.020931,86.8102,58.4201,71.4637,69.9636,1.50014,122.327,62.1823,61.8991,61.734,0.165139,99.5445,True,293259.0,24536.0,75.0,245643.0,28152.0,217489.0,2860.0,17567940.0,1612.0,24536.0,209721.0,0.0,62.031,1.353,60.678,-1.0,0.0,0.94,1444739013.0
737,ed3faa2cad53fe526f863fa35606b150.param,68.641363,True,False,0.630463,0.552324,0.458142,0.094182,87.6061,18.8649,30.4478,29.1797,1.26811,161.4,49.146,48.9345,48.85,0.084592,99.5696,True,444675.0,27883.0,87.0,135843.0,15840.0,120001.0,2464.0,16656452.0,1468.0,27883.0,355885.0,0.0,49.056,0.426,48.63,-1.0,0.0,0.42,364773034.0
738,4ca26a6acff4e9c6f87cbd3f3842978c.param,364.935654,True,False,0.941654,0.871553,0.780399,0.091154,92.5555,117.033,130.171,127.777,2.39386,111.226,246.961,245.616,245.436,0.180011,99.4553,True,1497031.0,27670.0,87.0,323931.0,37224.0,286705.0,4052.0,38004011.0,3878.0,27670.0,1356683.0,0.0,246.706,1.051,245.655,-1.0,0.0,0.94,989800890.0
739,ebb4f6ad40f92199e3bd1630684dda7b.param,74.335709,True,False,0.570009,0.525477,0.465987,0.05949,92.1875,55.2774,69.8205,68.3641,1.45633,126.309,18.4883,18.44,18.3485,0.091543,99.739,True,208851.0,5905.0,26.0,206247.0,23868.0,182377.0,3136.0,4462062.0,1598.0,5905.0,177784.0,0.0,18.423,0.713,17.71,-1.0,0.0,0.63,1909228284.0
740,5347c1888e807e0fd04c7dc6988da531.param,82.23992100000001,True,False,0.558821,0.490627,0.438257,0.05237,87.7968,20.6637,31.242,29.9381,1.30387,151.192,61.0174,60.7167,60.6013,0.115431,99.5072,True,562518.0,28836.0,94.0,148578.0,17325.0,131251.0,2689.0,16622405.0,2450.0,28836.0,458174.0,0.0,60.899,0.864,60.035,-1.0,0.0,0.63,750180309.0
741,515dd7a54904bea209842ae94cdbbf36.param,59.217263,True,False,0.493263,0.399337,0.341923,0.057414,80.9582,18.0726,30.846,29.7069,1.13908,170.678,40.6514,40.4306,40.346,0.084591,99.4569,True,420055.0,26386.0,79.0,139521.0,16146.0,123373.0,2146.0,12862405.0,1452.0,26386.0,345687.0,0.0,40.563,0.452,40.111,-1.0,0.0,0.42,569459731.0
742,679678f9dab3014d58a3a1b02fd47cbe.param,141.085215,True,False,0.458215,0.413538,0.384881,0.028657,90.2498,56.735,70.452,68.9504,1.5016,124.177,83.892,83.4711,83.3675,0.103592,99.4983,True,750243.0,12406.0,46.0,215843.0,24928.0,190913.0,3120.0,17612185.0,3306.0,12406.0,689165.0,0.0,83.791,0.726,83.065,-1.0,0.0,0.63,750180309.0
743,7b0164a0e7dfddaabb2d286865d49dec.param,911.5912251,True,False,0.447175,0.3856,0.350038,0.035562,86.2302,911.118,910.236,907.656,2.5801,99.9032,0.0260501,0.005543,0.001353,0.00419,21.2782,True,,,,,,,,,,,,,,,,,,,
